Database Origin,Solvent SMILES,Solvent Key,Solvent Type,Solute SMILES,Solute Key,Solute Type,dG,BalabanJ_slv,BertzCT_slv,Chi0_slv,Chi0n_slv,Chi0v_slv,Chi1_slv,Chi1n_slv,Chi1v_slv,Chi2n_slv,Chi2v_slv,Chi3n_slv,Chi3v_slv,Chi4n_slv,Chi4v_slv,EState_VSA1_slv,EState_VSA10_slv,EState_VSA11_slv,EState_VSA2_slv,EState_VSA3_slv,EState_VSA4_slv,EState_VSA5_slv,EState_VSA6_slv,EState_VSA7_slv,EState_VSA8_slv,EState_VSA9_slv,HallKierAlpha_slv,HeavyAtomCount_slv,HeavyAtomMolWt_slv,Kappa1_slv,Kappa2_slv,Kappa3_slv,MaxAbsEStateIndex_slv,MaxAbsPartialCharge_slv,MaxEStateIndex_slv,MaxPartialCharge_slv,MinAbsEStateIndex_slv,MinAbsPartialCharge_slv,MinEStateIndex_slv,MinPartialCharge_slv,MolLogP_slv,MolMR_slv,MolWt_slv,NHOHCount_slv,NOCount_slv,NumAliphaticCarbocycles_slv,NumAliphaticHeterocycles_slv,NumAliphaticRings_slv,NumAromaticCarbocycles_slv,NumAromaticHeterocycles_slv,NumAromaticRings_slv,NumHAcceptors_slv,NumHDonors_slv,NumHeteroatoms_slv,NumRadicalElectrons_slv,NumRotatableBonds_slv,NumSaturatedCarbocycles_slv,NumSaturatedHeterocycles_slv,NumSaturatedRings_slv,NumValenceElectrons_slv,PEOE_VSA1_slv,PEOE_VSA10_slv,PEOE_VSA11_slv,PEOE_VSA12_slv,PEOE_VSA13_slv,PEOE_VSA14_slv,PEOE_VSA2_slv,PEOE_VSA3_slv,PEOE_VSA4_slv,PEOE_VSA5_slv,PEOE_VSA6_slv,PEOE_VSA7_slv,PEOE_VSA8_slv,PEOE_VSA9_slv,SMR_VSA1_slv,SMR_VSA10_slv,SMR_VSA2_slv,SMR_VSA3_slv,SMR_VSA4_slv,SMR_VSA5_slv,SMR_VSA6_slv,SMR_VSA7_slv,SMR_VSA8_slv,SMR_VSA9_slv,SlogP_VSA1_slv,SlogP_VSA10_slv,SlogP_VSA11_slv,SlogP_VSA12_slv,SlogP_VSA2_slv,SlogP_VSA3_slv,SlogP_VSA4_slv,SlogP_VSA5_slv,SlogP_VSA6_slv,SlogP_VSA7_slv,SlogP_VSA8_slv,SlogP_VSA9_slv,TPSA_slv,VSA_EState1_slv,VSA_EState10_slv,VSA_EState2_slv,VSA_EState3_slv,VSA_EState4_slv,VSA_EState5_slv,VSA_EState6_slv,VSA_EState7_slv,VSA_EState8_slv,VSA_EState9_slv,BalabanJ_slt,BertzCT_slt,Chi0_slt,Chi0n_slt,Chi0v_slt,Chi1_slt,Chi1n_slt,Chi1v_slt,Chi2n_slt,Chi2v_slt,Chi3n_slt,Chi3v_slt,Chi4n_slt,Chi4v_slt,EState_VSA1_slt,EState_VSA10_slt,EState_VSA11_slt,EState_VSA2_slt,EState_VSA3_slt,EState_VSA4_slt,EState_VSA5_slt,EState_VSA6_slt,EState_VSA7_slt,EState_VSA8_slt,EState_VSA9_slt,HallKierAlpha_slt,HeavyAtomCount_slt,HeavyAtomMolWt_slt,Kappa1_slt,Kappa2_slt,Kappa3_slt,MaxAbsEStateIndex_slt,MaxAbsPartialCharge_slt,MaxEStateIndex_slt,MaxPartialCharge_slt,MinAbsEStateIndex_slt,MinAbsPartialCharge_slt,MinEStateIndex_slt,MinPartialCharge_slt,MolLogP_slt,MolMR_slt,MolWt_slt,NHOHCount_slt,NOCount_slt,NumAliphaticCarbocycles_slt,NumAliphaticHeterocycles_slt,NumAliphaticRings_slt,NumAromaticCarbocycles_slt,NumAromaticHeterocycles_slt,NumAromaticRings_slt,NumHAcceptors_slt,NumHDonors_slt,NumHeteroatoms_slt,NumRadicalElectrons_slt,NumRotatableBonds_slt,NumSaturatedCarbocycles_slt,NumSaturatedHeterocycles_slt,NumSaturatedRings_slt,NumValenceElectrons_slt,PEOE_VSA1_slt,PEOE_VSA10_slt,PEOE_VSA11_slt,PEOE_VSA12_slt,PEOE_VSA13_slt,PEOE_VSA14_slt,PEOE_VSA2_slt,PEOE_VSA3_slt,PEOE_VSA4_slt,PEOE_VSA5_slt,PEOE_VSA6_slt,PEOE_VSA7_slt,PEOE_VSA8_slt,PEOE_VSA9_slt,SMR_VSA1_slt,SMR_VSA10_slt,SMR_VSA2_slt,SMR_VSA3_slt,SMR_VSA4_slt,SMR_VSA5_slt,SMR_VSA6_slt,SMR_VSA7_slt,SMR_VSA8_slt,SMR_VSA9_slt,SlogP_VSA1_slt,SlogP_VSA10_slt,SlogP_VSA11_slt,SlogP_VSA12_slt,SlogP_VSA2_slt,SlogP_VSA3_slt,SlogP_VSA4_slt,SlogP_VSA5_slt,SlogP_VSA6_slt,SlogP_VSA7_slt,SlogP_VSA8_slt,SlogP_VSA9_slt,TPSA_slt,VSA_EState1_slt,VSA_EState10_slt,VSA_EState2_slt,VSA_EState3_slt,VSA_EState4_slt,VSA_EState5_slt,VSA_EState6_slt,VSA_EState7_slt,VSA_EState8_slt,VSA_EState9_slt
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCCCCCN,IOQPZZOEVPZRBK-UHFFFAOYSA-N,Organic nitrogen compounds,-6.87586776,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.595082707,37.83229392,6.949747468,6.527097737,6.527097737,4.414213562,4.115355072,4.115355072,2.556442088,2.556442088,1.557677536,1.557677536,0.924667653,0.924667653,0,0,0,0,0,6.544756406,38.52492974,0,0,6.9237372,5.733667477,-0.04,9,110.095,8.96,7.96,7.96,5.343246488,0.330473504,5.343246488,-0.007727547,0.8671875,0.007727547,0.8671875,-0.330473504,2.3056,42.4304,129.247,2,1,0,0,0,0,0,0,1,1,1,0,6,0,0,0,56,5.733667477,0,0,0,0,0,0,0,0,0,39.02784531,12.96557803,0,0,0,0,0,0,5.733667477,45.44866694,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,0,45.44866694,0,0,0,0,26.02,0,0,0,0,5.343246488,0,0,8.050546344,3.106207168,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCNCCCC,JQVDAXLFBXTEQA-UHFFFAOYSA-N,Organic nitrogen compounds,-6.26198394,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.595082707,37.83229392,6.949747468,6.742640687,6.742640687,4.414213562,4.121320344,4.121320344,2.457106781,2.457106781,1.414213562,1.414213562,0.728553391,0.728553391,0,0,0,0,0,0,38.7727993,0,0,19.164263,0,-0.04,9,110.095,8.96,7.96,7.96,3.387222222,0.316732949,3.387222222,-0.004902053,1.204861111,0.004902053,1.204861111,-0.316732949,2.1762,42.6857,129.247,1,1,0,0,0,0,0,0,1,1,1,0,6,0,0,0,56,5.316788604,0,0,0,0,0,0,0,0,0,26.68911765,25.93115606,0,0,0,0,0,5.316788604,0,39.53076089,13.08951281,0,0,0,5.316788604,0,0,0,13.08951281,0,0,39.53076089,0,0,0,0,12.03,0,0,0,3.387222222,0,0,0,5.255633503,6.857144274,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCCCCCC,BKIMMITUMNQMOS-UHFFFAOYSA-N,Hydrocarbons,-6.07103886,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.595082707,33.30296891,6.949747468,6.949747468,6.949747468,4.414213562,4.414213562,4.414213562,2.767766953,2.767766953,1.707106781,1.707106781,1.030330086,1.030330086,0,0,0,0,0,0,44.94575136,0,0,13.8474744,0,0,9,108.099,9,8,8,2.263711026,0.065382383,2.263711026,-0.053306317,1.3671875,0.053306317,1.3671875,-0.065382383,3.7569,43.667,128.259,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,58.79322576,0,0,0,0,0,0,0,0,58.79322576,0,0,0,0,0,0,0,0,0,0,0,58.79322576,0,0,0,0,0,0,0,0,0,0,0,0,9.972577948,4.527422052,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCCCC(=O)C,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,Organic oxygen compounds,-5.67946308,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.828868135,76.63682062,7.112884175,6.443782196,6.443782196,4.27005561,3.764784317,3.764784317,2.512675275,2.512675275,1.382392159,1.382392159,0.800722174,0.800722174,0,4.794537184,0,0,5.783244946,12.84164325,19.26246487,6.9237372,0,6.9237372,0,-0.33,9,112.087,8.67,5.800378096,7.67,10.40689768,0.300031023,10.40689768,0.12933995,0.325095427,0.12933995,0.325095427,-0.300031023,2.5458,39.44,128.215,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,54,4.794537184,5.783244946,0,0,0,0,0,0,0,0,26.18620207,13.34455882,6.420821623,0,4.794537184,5.783244946,0,0,0,45.95158251,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,45.95158251,0,0,0,0,17.07,0,0,10.40689768,0,0,0.325095427,0,5.601625094,3.833048469,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,c1ccc(cc1)[N+](=O)[O-],LQNUZADURLCDLV-UHFFFAOYSA-N,Acetylides+Benzenoids & dipolar compounds,-6.13929942,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.981454614,207.5576621,6.690234444,4.650461522,4.650461522,4.304530453,2.499438772,2.499438772,1.592658944,1.592658944,0.967012111,0.967012111,0.549710228,0.549710228,4.923311049,10.11431827,0,5.687386275,0,0,12.13273414,18.19910121,0,0,0,-1.38,9,118.071,5.751233596,2.259334201,1.2528322,10.00648148,0.268921627,10.00648148,0.268921627,0.136574074,0.258309638,-0.416666667,-0.258309638,1.5948,33.0964,123.111,0,3,0,0,0,1,0,1,2,0,3,0,1,0,0,0,46,0,0,0,0,5.687386275,0,10.11431827,0,0,0,18.19910121,0,12.13273414,4.923311049,4.923311049,5.687386275,0,0,0,0,0,40.44615361,0,0,0,5.687386275,0,0,4.923311049,0,10.11431827,0,30.33183534,0,0,0,43.14,0,0,9.589814815,10.00648148,0.136574074,0,7.933796296,0,0,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,C(F)(F)(Cl)Cl,PXBRQCKWGAHEHS-UHFFFAOYSA-N,Organohalogen compounds,-1.80083349,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,3.023715784,23.11941548,4.5,2.011857892,3.523715784,2,0.755928946,1.511857892,0.428571429,1.571428571,0,0,0,0,4.840892812,8.780830095,0,0,0,0,0,0,0,23.20187978,0,0.44,5,120.913,5.44,1.266858532,136.5391736,10.55169753,0.400812722,10.55169753,0.400812722,3.555555556,0.17153414,-3.555555556,-0.17153414,2.0143,16.653,120.913,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,32,0,0,0,0,0,4.840892812,0,0,8.780830095,0,0,23.20187978,0,0,8.780830095,23.20187978,0,0,0,4.840892812,0,0,0,0,0,8.780830095,0,23.20187978,4.840892812,0,0,0,0,0,0,0,0,21.10339506,7.924382716,-3.555555556,0,0,0,0,0,0,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCc1ccccc1,ODLMAHJVESYWTB-UHFFFAOYSA-N,Acetylides+Benzenoids & dipolar compounds,-5.92091175,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.61489994,152.9490958,6.527097737,5.800964908,5.800964908,4.431851653,3.471343774,3.471343774,2.23559856,2.23559856,1.381499797,1.381499797,0.933352372,0.933352372,0,0,0,0,0,0,18.40509474,0,0,37.25557254,0,-0.78,9,108.099,6.341654501,3.285913486,1.883546785,2.201388889,0.065065438,2.201388889,-0.028149798,1.209166667,0.028149798,1.209166667,-0.065065438,2.6391,40.437,120.195,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,0,0,0,43.67639416,11.98427311,0,0,0,0,0,0,0,19.76538045,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,18.90801031,30.33183534,0,0,0,0,0,0,0,0,1.444444444,0,10.57157407,2.449259259,2.201388889,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CC(C)c1ccccc1,RWGFKTVRMDUZSP-UHFFFAOYSA-N,Acetylides+Benzenoids & dipolar compounds,-5.71636068,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.848234051,162.6530014,6.690234444,5.964101615,5.964101615,4.304530453,3.354059275,3.354059275,2.565384141,2.565384141,1.466239158,1.466239158,0.837939098,0.837939098,0,0,0,0,5.917906046,0,5.563451492,0,6.066367068,38.11294267,0,-0.78,9,108.099,6.341654501,2.674337261,1.562760731,2.203703704,0.062248395,2.203703704,-0.021882386,0.658518519,0.021882386,0.658518519,-0.062248395,2.81,40.531,120.195,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44.17930974,11.48135754,0,0,0,0,0,0,0,19.76538045,0,35.89528683,0,0,0,0,0,0,0,0,0,25.32883194,30.33183534,0,0,0,0,0,0,0,0,1.414351852,0.658518519,10.51972222,0,4.407407407,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,C(Cl)(Cl)Cl,HEDRZPFGACZZDS-UHFFFAOYSA-N,Organohalogen compounds,-3.61527297,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.323790008,8,3.577350269,1.711243688,3.979030526,1.732050808,0.654653671,1.963961012,0.24743583,2.226922467,0,0,0,0,4.295451512,0,0,0,0,0,0,0,0,0,34.80281967,0.87,4,118.37,4.87,2.128397933,13.25948342,4.805555556,0.180106635,4.805555556,0.180106635,0.75,0.087411528,-0.75,-0.087411528,1.9864,21.347,119.378,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,26,0,0,4.295451512,0,0,0,0,0,0,0,34.80281967,0,0,0,0,34.80281967,0,0,0,4.295451512,0,0,0,0,0,0,0,34.80281967,4.295451512,0,0,0,0,0,0,0,0,-0.75,14.41666667,0,0,0,0,0,0,0,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCCCCO,BBMCTIGTTCKYKF-UHFFFAOYSA-N,Lipids and lipid-like molecules,-5.59206189,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.530060457,29.36806555,6.242640687,5.689854283,5.689854283,3.914213562,3.523334547,3.523334547,2.13782036,2.13782036,1.261667274,1.261667274,0.715356789,0.715356789,0,0,0,0,6.606881965,6.420821623,25.68328649,0,0,6.9237372,5.106527395,-0.04,8,100.076,7.96,6.96,5.96,8.365586735,0.396376569,8.365586735,0.043052407,0.364795918,0.043052407,0.364795918,-0.396376569,1.9491,35.8448,116.204,1,1,0,0,0,0,0,0,1,1,1,0,5,0,0,0,50,5.106527395,0,0,0,0,0,0,0,0,0,32.60702369,6.420821623,6.606881965,0,5.106527395,0,0,0,0,39.02784531,6.606881965,0,0,0,0,0,0,0,11.71340936,0,0,39.02784531,0,0,0,0,20.23,0,0,0,8.365586735,0,0,0,6.076218821,2.558194444,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCOC(=O)C,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Organic acids and derivatives,-4.92513777,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.822354554,68.92878689,6.405777394,5.437816924,5.437816924,3.77005561,2.904030206,2.904030206,1.693596727,1.693596727,0.803216163,0.803216163,0.36023509,0.36023509,0,4.794537184,0,5.969305288,6.606881965,12.84164325,6.9237372,0,0,11.66060015,0,-0.53,8,104.064,7.47,4.624559505,5.47,10.09634637,0.465877874,10.09634637,0.302122867,0.181990741,0.302122867,-0.181990741,-0.465877874,1.3496,31.541,116.16,0,2,0,0,0,0,0,0,2,0,2,0,3,0,0,0,48,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,13.34455882,6.420821623,6.9237372,6.606881965,9.531400138,5.969305288,0,0,0,26.68911765,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,26.68911765,0,0,0,0,26.3,4.643333333,0,10.09634637,0,0,-0.181990741,0,2.048472222,4.06050548,0
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCC(=O)OC,HNBDRPTVWVGKBR-UHFFFAOYSA-N,Lipids and lipid-like molecules,-4.91268483,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.988598648,68.92878689,6.405777394,5.437816924,5.437816924,3.808060412,2.877156753,2.877156753,1.679686004,1.679686004,0.962125132,0.962125132,0.423176335,0.423176335,0,4.794537184,0,5.969305288,6.420821623,12.84164325,7.109797541,0,6.9237372,4.736862954,0,-0.53,8,104.064,7.47,4.624559505,3.652815356,10.34847222,0.468995429,10.34847222,0.305001658,0.104768519,0.305001658,-0.104768519,-0.468995429,1.3496,31.541,116.16,0,2,0,0,0,0,0,0,2,0,2,0,3,0,0,0,48,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,13.34455882,6.420821623,6.420821623,7.109797541,9.531400138,5.969305288,0,0,0,26.18620207,7.109797541,0,0,0,0,0,0,0,13.07910283,9.531400138,0,26.18620207,0,0,0,0,26.3,4.413333333,0,10.34847222,0,0,-0.104768519,0,2.55037037,2.044583333,1.414675926
Solv@TUM,CCCCCCC,IMNFDUFMRHMDMM-UHFFFAOYSA-N,Hydrocarbons,CCCCCCCN,WJYIASZWHGOTOU-UHFFFAOYSA-N,Organic nitrogen compounds,-6.1665114,2.447472888,19.21928095,5.535533906,5.535533906,5.535533906,3.414213562,3.414213562,3.414213562,2.060660172,2.060660172,1.207106781,1.207106781,0.676776695,0.676776695,0,0,0,0,0,0,32.10410811,0,0,13.8474744,0,0,7,84.077,7,6,6,2.245694444,0.065382383,2.245694444,-0.053326092,1.361111111,0.053326092,1.361111111,-0.065382383,2.9767,34.433,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,45.95158251,0,0,0,0,0,0,0,0,0,0,0,0,7.008611111,4.491388889,0,2.530060457,29.36806555,6.242640687,5.819990956,5.819990956,3.914213562,3.615355072,3.615355072,2.202888697,2.202888697,1.307677536,1.307677536,0.747890958,0.747890958,0,0,0,0,0,6.544756406,32.10410811,0,0,6.9237372,5.733667477,-0.04,8,98.084,7.96,6.96,5.96,5.31074263,0.330473504,5.31074263,-0.007727547,0.864795918,0.007727547,0.864795918,-0.330473504,1.9155,37.8134,115.22,2,1,0,0,0,0,0,0,1,1,1,0,5,0,0,0,50,5.733667477,0,0,0,0,0,0,0,0,0,32.60702369,12.96557803,0,0,0,0,0,0,5.733667477,39.02784531,6.544756406,0,0,0,5.733667477,0,0,0,6.544756406,0,0,39.02784531,0,0,0,0,26.02,0,0,0,0,5.31074263,0,0,6.599812925,3.089444444,0
